function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
matplotlib.collections.BrokenBarHCollection, 1, 3, 1, null, 1
matplotlib.quiver.QuiverKey, 1, 6, 1, null, 1
matplotlib.docstring.copy, 1, 1, 1, , 
matplotlib.quiver.Quiver, 1, 3, 1, null, 1
matplotlib.quiver.Barbs, 1, 3, 1, null, 1
matplotlib.image.PcolorImage, 1, 9, 1, norm, 1
matplotlib.cbook.violin_stats, 1, 3, 1, points, 1
matplotlib._replacer, 1, 2, 1, , 
matplotlib._label_from_arg, 1, 2, 1, , 
matplotlib.docstring.interpd.update, 1, 1, 1, _secax_docstring, 1
matplotlib._layoutbox.seq_id, 1, 0, 1, , 
matplotlib.scale.scale_factory, 1, 3, 1, null, 1
matplotlib.transforms._interval_contains_close, 1, 2, 1, , 
matplotlib.units.ConversionError, 1, 1, 1, , 
matplotlib.cbook._topmost_artist, 1, 1, 1, , 
matplotlib.dviread.Encoding, 1, 1, 1, , 
matplotlib.type1font.Type1Font, 1, 1, 1, , 
matplotlib.dviread.Dvi, 1, 2, 1, , 
matplotlib.backends._tkagg.Win32_GetForegroundWindow, 1, 0, 1, , 
matplotlib.backends._tkagg.Win32_SetForegroundWindow, 1, 1, 1, , 
matplotlib.transforms.BboxTransform, 1, 2, 1, , 
matplotlib._constrained_layout.layoutcolorbarsingle, 1, 6, 1, pad, 1
matplotlib._constrained_layout.layoutcolorbargridspec, 1, 6, 1, , 
matplotlib.ticker._Edge_integer, 1, 2, 1, , 
matplotlib.pyplot._backend_mod.new_figure_manager_given_figure, 1, 2, 1, , 
matplotlib.colorbar.make_axes_gridspec, 1, 2, 1, null, 1
matplotlib.colorbar.colorbar_factory, 1, 3, 1, null, 1
matplotlib.artist.Artist.set_alpha, 1, 2, 1, , 
matplotlib._image.pcolor, 1, 7, 1, , 
matplotlib._image.pcolor2, 1, 7, 1, , 
matplotlib.cm.ScalarMappable.set_array, 1, 2, 1, , 
matplotlib.cbook.to_filehandle, 1, 1, 1, , 
matplotlib.patches.bbox_artist, 1, 2, 1, null, 1
matplotlib.artist.Artist.axes.fset, 1, 2, 1, , 
matplotlib.transforms.Affine2DBase.__init__, 1, 1, 1, , 
matplotlib.transforms.ScaledTranslation.__init__, 1, 4, 1, , 
matplotlib.transforms.ScaledTranslation.get_matrix, 1, 1, 1, , 
matplotlib.transforms.Bbox.__init__, 1, 3, 1, null, 1
matplotlib.set_loglevel, 1, 2, 1, null, 1
matplotlib.backends._get_running_interactive_framework, 1, 0, 1, , 
matplotlib.artist.Artist.remove, 1, 1, 1, , 
matplotlib.collections.PolyCollection.remove, 1, 1, 1, , 
matplotlib.collections.PolyCollection.draw, 1, 2, 1, , 
matplotlib.collections.PolyCollection.set_offsets, 1, 2, 1, , 
matplotlib._init_tests, 1, 0, 1, , 
matplotlib.testing.jpl_units.UnitDbl, 1, 2, 1, , 
matplotlib.projections.polar.PolarAxes.ThetaFormatter, 1, 0, 1, , 
matplotlib.testing.jpl_units.UnitDblFormatter, 1, 1, 1, useOffset, 1
matplotlib.ticker.ScalarFormatter.__init__, 1, 3, 1, null, 1
matplotlib.font_manager.afmFontProperty, 1, 2, 1, , 
matplotlib.patches.ArrowStyle.Fancy, 1, 0, 1, , 
matplotlib.patches.ConnectionStyle.get_styles, 1, 0, 1, , 
matplotlib.path.Path.unit_regular_polygon, 1, 1, 1, , 
matplotlib.backends.backend_qt5._BackendQT5.mainloop, 1, 0, 1, , 
matplotlib.category.StrCategoryConverter, 1, 0, 1, , 
matplotlib.category.StrCategoryLocator, 1, 1, 1, , 
matplotlib.category.StrCategoryFormatter, 1, 1, 1, , 
matplotlib.cbook._make_keyword_only, 1, 2, 1, , 
matplotlib.dates.num2timedelta, 1, 1, 1, , 
matplotlib.mlab.stride_repeat, 1, 2, 1, null, 1
matplotlib.mlab.apply_window, 1, 2, 1, null, 1
matplotlib.mlab.complex_spectrum, 1, 4, 1, pad_to, 1
matplotlib.patches.YAArrow, 1, 4, 1, width, 1
matplotlib.defaultParams.items, 1, 0, 1, , 
matplotlib.pyplot.cm.RdYlGn, 1, 1, 1, , 
matplotlib.ticker.NullLocator, 1, 0, 1, , 
matplotlib.ticker.LogitLocator, 1, 0, 1, , 
matplotlib.transforms.BlendedGenericTransform, 1, 2, 1, , 
matplotlib.transforms.TransformedPatchPath, 1, 1, 1, , 
matplotlib.tri.triinterpolate._DOF_estimator_geom, 1, 1, 1, , 
matplotlib.units.ConversionInterface, 1, 0, 1, , 
matplotlib.widgets.EllipseSelector, 1, 4, 1, interactive, 1
matplotlib.widgets.PolygonSelector, 1, 2, 1, , 
matplotlib.text.Text.__init__, 1, 5, 1, null, 1
matplotlib.text.Text.draw, 1, 2, 1, , 
matplotlib.cbook._array_perimeter, 1, 1, 1, , 
matplotlib.axis.XAxis.__init__, 1, 4, 1, null, 1
matplotlib.axis.XAxis.get_major_ticks, 1, 2, 1, , 
matplotlib.pyplot.Text, 1, 3, 1, , 
matplotlib.pyplot.matplotlib.colors.ListedColormap, 1, 3, 1, , 
matplotlib.cbook.simple_linear_interpolation, 1, 2, 1, , 
matplotlib.scale.LinearScale.__init__, 1, 2, 1, , 
matplotlib.pylab.get_fignums, 1, 0, 1, , 
matplotlib.axhline, 1, 3, 1, color, 1
matplotlib.offsetbox.OffsetImage, 1, 2, 1, zoom, 1
matplotlib.pylab.imread, 1, 1, 1, , 
matplotlib.pylab.plt.xticks, 1, 2, 1, , 
matplotlib.pyplot.error_bar, 1, 19, 1, null, 1
matplotlib.patches.extend, 1, 1, 1, , 
matplotlib.animation.TimedAnimation.save, 1, 5, 1, writer, 1
matplotlib.dates.WeekdayLocator, 1, 0, 1, , 
matplotlib.pylab.hlines, 1, 5, 1, color, 1
matplotlib.finance.quotes_historical_yahoo_ohlc, 1, 3, 1, , 
matplotlib.finance.plot_day_summary_ohlc, 1, 4, 1, colorup, 1
matplotlib.pyplot.Arrow, 1, 6, 1, width, 1
matplotlib.cm.summer, 1, 1, 1, , 
matplotlib.cm.PuBuGn, 1, 1, 1, , 
matplotlib.cm.autumn, 1, 1, 1, , 
matplotlib.pylab.spy, 1, 3, 1, markersize, 1
matplotlib.pyplot.cm.cmap_d.keys, 1, 0, 1, , 
matplotlib.colors.Colormap, 1, 1, 1, , 
matplotlib.pyplot.cm.gray, 1, 1, 1, , 
matplotlib.pyplot.imshow.assert_called_once_with, 1, 1, 1, , 
matplotlib.pyplot.cm.autumn_r, 1, 1, 1, , 
matplotlib.mlab.load, 1, 1, 1, , 
matplotlib.patches.Ellipse.__init__, 1, 7, 1, fill, 1
matplotlib.figure.Figure.__init__, 1, 1, 1, , 
matplotlib.ylim, 1, 2, 1, , 
matplotlib.pyplot.annpotate, 1, 4, 1, xy, 1
matplotlib.axes.Axes.drag_pan, 1, 5, 1, , 
matplotlib.projections.register_projection, 1, 1, 1, , 
matplotlib.pyplot.cm.Reds, 1, 1, 1, , 
matplotlib.pyplot.cm.colors.ListedColormap, 1, 1, 1, , 
matplotlib.colors.cnames.iteritems, 1, 0, 1, , 
matplotlib.pyplot.prism, 1, 0, 1, , 
matplotlib.pyplot.matplotlib.widgets.AxesWidget, 1, 1, 1, , 
matplotlib.cm.gnuplot2, 1, 1, 1, , 
matplotlib.plot.plot, 1, 2, 1, , 
matplotlib.plot.grid, 1, 0, 1, , 
matplotlib.plot.show, 1, 0, 1, , 
matplotlib.backends.backend_gtk.FigureCanvasGTK, 1, 1, 1, , 
matplotlib.cm.astype, 1, 1, 1, , 
matplotlib.cm.sum, 1, 1, 1, axis, 1
matplotlib.cm.max, 1, 0, 1, , 
matplotlib.cm.set_bad, 1, 2, 1, , 
matplotlib.pylab.hist2d, 1, 4, 1, norm, 1
matplotlib.pylab.Rectangle, 1, 4, 1, fc, 1
matplotlib.cbook._putmask, 1, 3, 1, , 
matplotlib.pyplot.set_ylabel, 1, 3, 1, labelpad, 1
matplotlib.pyplot.set_ybound, 1, 2, 1, , 
matplotlib.pyplot.set_position, 1, 1, 1, , 
matplotlib.pyplot.set_yticks, 1, 1, 1, , 
matplotlib.pyplot.cm.nipy_spectral_r, 1, 1, 1, , 
matplotlib.pyplot.cm.prism, 1, 1, 1, , 
matplotlib.pyplot.cm.spectral, 1, 1, 1, , 
matplotlib.pyplot.cm.Dark2, 1, 1, 1, , 
matplotlib.pyplot.np.nanmin, 1, 1, 1, , 
matplotlib.pyplot.np.nanmax, 1, 1, 1, , 
matplotlib.pyplot.np.arange, 1, 3, 1, , 
matplotlib.patheffects.withSimplePatchShadow, 1, 2, 1, foreground, 1
matplotlib.image.resize, 1, 2, 1, , 
matplotlib.image.reshape, 1, 3, 1, , 
matplotlib.image.inread, 1, 1, 1, , 
matplotlib.pyplot.polyfit, 1, 3, 1, , 
matplotlib.cm.tab10, 1, 2, 1, , 
matplotlib.artist.Artist.set_transform, 1, 2, 1, , 
matplotlib.colors.BoundaryNorm.__init__, 1, 4, 1, clip, 1
matplotlib.backends.backend_qtagg.FigureCanvasQTAgg.__init__, 1, 2, 1, , 
matplotlib.backends.backend_qtagg.FigureCanvasQTAgg.setSizePolicy, 1, 3, 1, , 
matplotlib.backends.backend_qtagg.FigureCanvasQTAgg.updateGeometry, 1, 1, 1, , 
matplotlib.pyplot.add_subplot, 1, 1, 1, , 
matplotlib.pyplot.mesh, 1, 3, 1, , 
matplotlib.pyplot.surf, 1, 3, 1, , 
matplotlib.spines.Spine, 1, 3, 1, , 
matplotlib.pylab.sci, 1, 1, 1, , 
matplotlib.backends.backend_tkagg.FigureCanvasTkAgg, 1, 2, 1, master, 1
matplotlib.pylab.xscale, 1, 1, 1, , 
matplotlib.cm.gray, 1, 1, 1, , 
matplotlib.cm.colors.ListedColormap, 1, 1, 1, , 
matplotlib.image.open, 1, 1, 1, , 
matplotlib.patches.set_facecolor, 1, 1, 1, , 
matplotlib.patches.set_array, 1, 1, 1, , 
matplotlib.pylab.cm.coolwarm, 1, 2, 1, , 
matplotlib.pyplot.matplotlib.dates.AutoDateFormatter, 1, 1, 1, , 
matplotlib.testing.compare.make_test_filename, 1, 2, 1, , 
matplotlib.pyplot.gci, 1, 0, 1, , 
matplotlib.lines.Line2D.markers.keys, 1, 0, 1, , 
matplotlib.cm.set_label, 1, 1, 1, , 
matplotlib.pylab.switch_backend, 1, 1, 1, , 
matplotlib.pylab.Axes, 1, 2, 1, , 
matplotlib.backends.backend_tkagg.FigureCanvasTkAgg.resizeEvent, 1, 2, 1, , 
matplotlib.backends.backend_qt4agg.FigureCanvasQTAgg.draw, 1, 1, 1, , 
matplotlib.pylab.contourf, 1, 3, 1, , 
matplotlib.backend_bases.FigureCanvasBase.get_default_filetype, 1, 0, 1, , 
matplotlib.pyplot.cm.PRGn, 1, 1, 1, , 
matplotlib.pyplot.cm.nipy_spectral, 1, 1, 1, , 
matplotlib.subplots, 1, 6, 1, figsize, 1
matplotlib.subplots_adjust, 1, 2, 1, hspace, 1
matplotlib.pyplot.Button, 1, 2, 1, , 
matplotlib.pylab.getp, 1, 2, 1, , 
matplotlib.pylab.isinteractive, 1, 0, 1, , 
matplotlib.pyplot.cm.gray_r, 1, 1, 1, , 
matplotlib.cm.gist_rainbow_r, 1, 1, 1, , 
matplotlib.pyplot.angle_spectrum, 1, 2, 1, Fs, 1
matplotlib.pyplot.phase_spectrum, 1, 2, 1, Fs, 1
matplotlib.pyplot.hsv, 1, 0, 1, , 
matplotlib.colors.LightSource.shade_rgb, 1, 2, 1, , 
matplotlib.pyplot.savefigure, 1, 1, 1, , 
matplotlib.__version__.replace, 1, 2, 1, , 
matplotlib.pyplot, 1, 3, 1, , 
matplotlib.ticker.NullFormatter, 1, 0, 1, , 
matplotlib.backends.backend_qt5.NavigationToolbar2QT, 1, 2, 1, , 
matplotlib.pyplot.twiny, 2, 1, 2, ax, 2
matplotlib.colors.cnames.update, 2, 1, 2, , 
matplotlib.cm.RdBu, 2, 1, 2, , 
matplotlib.path.Path.make_compound_path, 2, 1, 1, , 
matplotlib.patches.Patch.__init__, 2, 2, 2, null, 2
matplotlib.artist.Artist.get_transform, 2, 1, 2, , 
matplotlib.pyplot.save, 2, 1, 2, , 
matplotlib.axes.Axes.imshow, 2, 4, 1, null, 2
matplotlib.axes.Axes.contour, 2, 3, 1, null, 1
matplotlib.axes.Axes.barbs, 2, 7, 1, null, 2
matplotlib._pylab_helpers.Gcf.destroy_all, 2, 0, 2, , 
matplotlib.pylab.barh, 2, 4, 2, align, 2
matplotlib.image.AxesImage.set_extent, 2, 2, 2, , 
matplotlib.collections.LineCollection.__init__, 2, 4, 2, null, 2
matplotlib.pyplot.mlab.normpdf, 2, 3, 2, , 
matplotlib.cbook._BoundMethodProxy, 2, 1, 2, , 
matplotlib.cbook.dedent, 2, 1, 2, , 
matplotlib.figure, 2, 1, 1, figsize, 1
matplotlib.pylab.pcolormesh, 2, 3, 2, , 
matplotlib.rc_params, 2, 0, 2, , 
matplotlib.pyplot.cm.hsv, 2, 1, 2, , 
matplotlib.pyplot.cm.RdYlBu, 2, 1, 2, , 
matplotlib.pyplot.save_fig, 2, 1, 2, , 
matplotlib.cm, 2, 1, 2, , 
matplotlib.pyplot.cm.Blues_r, 2, 1, 2, , 
matplotlib.pylab.ioff, 2, 0, 2, , 
matplotlib.pylab.matplotlib.gridspec.GridSpec, 2, 5, 1, hspace, 2
matplotlib.backends.qt_editor.figureoptions.figure_edit, 2, 2, 2, , 
matplotlib.pyplot.cm.seismic, 2, 1, 2, , 
matplotlib.patches.ArrowStyle.Simple, 2, 3, 2, head_width, 2
matplotlib.colorbar.set_label_text, 2, 1, 2, , 
matplotlib.get_configdir, 2, 0, 2, , 
matplotlib.pylab.meshgrid, 2, 2, 2, , 
matplotlib.colors.NoNorm, 2, 0, 2, , 
matplotlib.dates.RRuleLocator, 2, 1, 2, , 
matplotlib.animation.FuncAnimation.__init__, 2, 8, 2, fargs, 2
matplotlib.animation.FuncAnimation._start, 2, 1, 2, , 
matplotlib.animation.FuncAnimation._stop, 2, 2, 2, , 
matplotlib.pyplot.cm.Greens, 2, 1, 2, , 
matplotlib.transforms.composite_transform_factory, 2, 2, 2, , 
matplotlib.pyplot.bone, 2, 0, 2, , 
matplotlib.cm.colors.Normalize, 2, 2, 2, vmin, 2
matplotlib.dates.drange, 2, 3, 2, , 
matplotlib.collections.BrokenBarHCollection.span_where, 2, 6, 2, where, 2
matplotlib.spines.Spine.circular_spine, 2, 3, 2, , 
matplotlib.ft2font.FT2Font, 2, 1, 2, , 
matplotlib.dates.ConciseDateConverter, 2, 0, 1, zero_formats, 1
matplotlib.legend._parse_legend_args, 2, 3, 2, null, 2
matplotlib.text.Annotation, 2, 4, 1, null, 1
matplotlib.cbook._combine_masks, 2, 5, 1, , 
matplotlib.image.AxesImage, 2, 10, 1, null, 2
matplotlib.cbook._str_lower_equal, 2, 2, 2, , 
matplotlib.contour.QuadContourSet, 2, 3, 2, null, 2
matplotlib.mlab.magnitude_spectrum, 2, 5, 1, x, 2
matplotlib.mlab.angle_spectrum, 2, 5, 1, x, 2
matplotlib.mlab.phase_spectrum, 2, 5, 1, x, 2
matplotlib.mlab.cohere, 2, 8, 1, NFFT, 2
matplotlib.colors.get_named_colors_mapping, 2, 0, 2, , 
matplotlib.image._draw_list_compositing_images, 2, 3, 1, , 
matplotlib.artist.ArtistInspector, 2, 1, 2, , 
matplotlib.transforms.Bbox.from_extents, 2, 4, 2, , 
matplotlib.units.registry.get_converter, 2, 1, 2, , 
matplotlib.widgets.LockDraw, 2, 0, 2, , 
matplotlib.cbook.Stack, 2, 0, 2, , 
matplotlib.backends._backend_agg.RendererAgg, 2, 3, 2, , 
matplotlib.dviread.PsfontsMap, 2, 1, 2, , 
matplotlib.colors._sanitize_extrema, 2, 1, 2, , 
matplotlib.ticker.SymmetricalLogLocator, 2, 3, 1, linthresh, 2
matplotlib._layoutbox.nonetree, 2, 1, 2, , 
matplotlib.cm.ScalarMappable.changed, 2, 1, 2, , 
matplotlib.cbook.unicode_safe, 2, 1, 2, , 
matplotlib._layoutbox.get_renderer, 2, 1, 2, , 
matplotlib._pylab_helpers.Gcf.set_active, 2, 1, 2, , 
matplotlib.figure.SubplotParams, 2, 1, 1, null, 1
matplotlib.transforms.TransformedPath, 2, 2, 2, , 
matplotlib.transforms.LockableBbox, 2, 1, 1, null, 1
matplotlib.collections.PolyCollection.__init__, 2, 6, 2, null, 2
matplotlib.testing._wants_nose, 2, 0, 2, , 
matplotlib.testing.set_font_settings_for_testing, 2, 0, 2, , 
matplotlib.pyplot.FixedLocator, 2, 1, 2, , 
matplotlib.axes._subplots.subplot_class_factory, 2, 1, 2, , 
matplotlib.cbook._suppress_matplotlib_deprecation_warning, 2, 0, 2, , 
matplotlib.cbook.is_hashable, 2, 1, 2, , 
matplotlib.cbook.sanitize_sequence, 2, 1, 2, , 
matplotlib.collections.EllipseCollection, 2, 7, 1, units, 2
matplotlib.colors.same_color, 2, 2, 2, , 
matplotlib.mlab._csv2rec, 2, 2, 1, names, 2
matplotlib.mlab.window_none, 2, 1, 2, , 
matplotlib.mlab._single_spectrum_helper, 2, 2, 2, x, 2
matplotlib.transforms.CompositeGenericTransform, 2, 2, 2, , 
matplotlib.ticker.LogFormatterExponent, 2, 2, 2, labelOnlyBase, 2
matplotlib.tri.triinterpolate._cg, 2, 4, 2, tol, 2
matplotlib._tri.TrapezoidMapTriFinder, 2, 0, 1, , 
matplotlib.axes.Axes.axis, 2, 3, 2, null, 2
matplotlib.projections.PolarAxes.PolarTransform, 2, 0, 2, , 
matplotlib.pylab.pie, 2, 3, 2, null, 2
matplotlib.cycler, 2, 1, 2, color, 2
matplotlib.pylab.axes, 2, 0, 2, , 
matplotlib.rcParams.items, 2, 0, 2, , 
matplotlib.mlab.PCA, 2, 1, 2, , 
matplotlib.finance.quotes_historical_yahoo_ochl, 2, 4, 2, asobject, 2
matplotlib.compare_versions, 2, 2, 2, , 
matplotlib.cm.tab20, 2, 1, 1, , 
matplotlib.finance.candlestick2_ohlc, 2, 8, 1, lows, 2
matplotlib.mlab.find, 2, 1, 2, , 
matplotlib.pylab.rc_context, 2, 1, 2, , 
matplotlib._pylab_helpers.Gcf.get_active, 2, 0, 2, , 
matplotlib.ticker.is_decade, 2, 2, 2, , 
matplotlib.pylab.set_xticks, 2, 1, 2, , 
matplotlib.pylab.xaxis.set_ticks_position, 2, 1, 2, , 
matplotlib.pylab.yaxis.set_ticks_position, 2, 1, 2, , 
matplotlib.cm.cmap_d.copy, 2, 0, 2, , 
matplotlib.patches.draw_bbox, 2, 3, 2, color, 2
matplotlib.colors.cnames.items, 2, 0, 2, , 
matplotlib.pyplot.mlab.griddata, 2, 6, 2, interp, 2
matplotlib.pylab.fill, 2, 4, 2, alpha, 2
matplotlib.pyplot.cm.Paired, 2, 1, 2, , 
matplotlib.pyplot.cm.YlOrBr, 2, 1, 2, , 
matplotlib.rcfile, 2, 1, 2, , 
matplotlib.colors.get, 2, 2, 2, , 
matplotlib.pylab.Line2D, 2, 6, 1, color, 2
matplotlib.offsetbox.TextArea, 2, 2, 2, , 
matplotlib.pyplot.label, 2, 1, 2, , 
matplotlib.dates.strpdate2num, 2, 1, 2, , 
matplotlib.imshow, 2, 2, 2, interpolation, 2
matplotlib.show, 2, 0, 2, , 
matplotlib.pylab.cla, 2, 0, 2, , 
matplotlib.font_manager.get_fontconfig_fonts, 2, 0, 2, , 
matplotlib.axes.Axes.twinx, 2, 1, 2, , 
matplotlib.cm.Set1, 2, 2, 1, bytes, 1
matplotlib.backends.backend_tkagg.FigureCanvasTkAgg.__init__, 2, 3, 1, master, 1
matplotlib.backends.backend_tkagg.FigureCanvasTkAgg.setSizePolicy, 2, 3, 2, , 
matplotlib.pyplot.get, 2, 2, 2, , 
matplotlib.pyplot.cm.tab20, 2, 1, 2, , 
matplotlib.pylab.interactive, 2, 1, 2, , 
matplotlib.backends.backend_cairo.FigureCanvasCairo, 2, 1, 2, , 
matplotlib.mlab.poly_between, 2, 3, 2, , 
matplotlib.pyplot.cm.inferno_r, 2, 1, 2, , 
matplotlib.pyplot.cm.autumn, 2, 1, 2, , 
matplotlib.rcParams.keys, 3, 0, 3, , 
matplotlib.pylab.step, 3, 5, 2, where, 2
matplotlib.widgets.CheckButtons, 3, 3, 3, , 
matplotlib.ticker.AutoMinorLocator, 3, 1, 3, , 
matplotlib.font_manager._rebuild, 3, 0, 3, , 
matplotlib.pylab.connect, 3, 2, 3, , 
matplotlib.pylab.quiver, 3, 9, 2, scale, 2
matplotlib.pyplot.style.reload_library, 3, 0, 3, , 
matplotlib.testing.compare.compare_images, 3, 3, 2, tol, 3
matplotlib.backend_bases.KeyEvent, 3, 5, 2, key, 3
matplotlib.transforms.Bbox.null, 3, 0, 3, , 
matplotlib.backends.backend_wx.NavigationToolbar2Wx, 3, 1, 3, , 
matplotlib.axes._process_plot_format, 3, 1, 3, , 
matplotlib.axes._axes._process_plot_format, 3, 1, 3, , 
matplotlib.collections.CircleCollection, 3, 2, 2, edgecolors, 3
matplotlib.rc_params_from_file, 3, 3, 2, use_default_template, 2
matplotlib.rc_file, 3, 1, 3, , 
matplotlib.pyplot.eventplot, 3, 2, 2, linelengths, 1
matplotlib.widgets.RadioButtons, 3, 2, 2, activecolor, 1
matplotlib.pyplot.cm.Reds_r, 3, 1, 3, , 
matplotlib.pyplot.cm.Purples_r, 3, 1, 3, , 
